cid,character,src_slot,dst_bank,dst_slot,movement_type,predicate_kind,predicate_text,predicate_args,raw_move_id,source_pc,callcond_idx,dst_animation_hex,dst_animation_length,dst_has_attack_cell,dst_mot_status,dst_mot_size,dst_mot_sha1,distance_tier,confidence,score,reason
00f,Yoshimitsu,1608,2,1588,sidestep_down_candidate,direction,(any:down),0x0005 0x0008,0x2634,0x89C0F,0x07,017B,100.0,False,character_motion_section,2312,77ae95b329a4a4851ea5d4d026e53a096a8fd692,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,2142,2,1776,backstep_candidate,direction,(any:back),0x0006 0x0001,0x26F0,0x9FCC9,0x07,1490,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2142,2,1776,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x26F0,0x9FD23,0x07,1490,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2143,2,2445,backstep_candidate,direction,(any:back),0x0006 0x0001,0x298D,0x9FED5,0x07,1255,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2143,2,2445,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x298D,0x9FF2F,0x07,1255,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2276,2,2451,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2993,0xA9BE8,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2276,2,2451,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2993,0xA9C49,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2278,2,2451,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2993,0xA9E19,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2278,2,2451,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2993,0xA9E7A,0x07,15DF,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2332,2,2454,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2996,0xAD5D8,0x07,1167,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2333,2,2454,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2996,0xAD746,0x07,1167,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2371,2,2456,backstep_candidate,direction,(any:back),0x0006 0x0001,0x2998,0xAFDAA,0x07,1250,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2373,2,2456,forward_step_candidate,direction,(any:forward),0x0006 0x0002,0x2998,0xB00C7,0x07,1250,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,inferred_static_low,73,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,2711,0,637,unknown_directional,direction,(motion ?),0x0005 ,0x027D,0xD433B,0x07,0352,100.0,True,character_motion_section,7472,618a0d25f783845c1812355aabafb66042374940,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,2724,0,646,sidestep_down_candidate,direction,(any:down),0x0006 0x0008,0x0286,0xD59DC,0x07,034A,100.0,False,character_motion_section,6328,96e126da05e64e3aac7a02659ac8f320f70ca1b3,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,2724,0,646,sidestep_down_candidate,direction,(any:down),0x0006 0x0008,0x0286,0xD5B72,0x07,034A,100.0,False,character_motion_section,6328,96e126da05e64e3aac7a02659ac8f320f70ca1b3,shared_movement_asset_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,3032,0,113,unknown_directional,direction,stick:any,0x0005 0x8001,0x0071,0xFA9E5,0x06,10C0,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,3032,0,114,unknown_directional,direction,stick:any,0x0005 0x8001,0x0072,0xFAAB0,0x06,10C1,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,3032,0,115,unknown_directional,direction,stick:any,0x0005 0x8001,0x0073,0xFAB7B,0x06,10AA,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,3032,0,116,unknown_directional,direction,stick:any,0x0005 0x8001,0x0074,0xFAC46,0x06,10AC,100.0,False,motion_index_out_of_range,0,,unknown_no_motion_payload,unknown_without_motion_decode,50,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; motion_index_out_of_range
00f,Yoshimitsu,3049,0,504,eight_way_or_ambiguous,direction,(back+forward),0x0005 0x0300,0x01F8,0xFC082,0x07,0380,100.0,True,character_motion_section,4464,f2524cfc7a5c099e6f7744b2e0ee114c99a89c4d,relative_authored_difference_no_exact_distance,inferred_static_low,72,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate is directional but ambiguous; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,3049,0,503,forward_step_candidate,direction,(any:forward),0x0005 0x0002,0x01F7,0xFC0D2,0x07,0245,100.0,True,character_motion_section,8968,e54cc75bdda0a25ed535a1eb02e18fd720e4ae22,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
00f,Yoshimitsu,3049,0,501,sidestep_up_candidate,direction,(any:up),0x0005 0x0004,0x01F5,0xFC122,0x07,007E,100.0,True,character_motion_section,4712,bb486389673f8e3d357a23023928cb7fb3577b3d,relative_authored_difference_no_exact_distance,inferred_static,95,MoveVM transition is gated by decoded direction predicate; packed move id resolves through this character's FLuxMoveBank buckets; predicate maps to one primary direction; cell references are classified later by route trust; destination has a concrete motion id; local MOT section is non-empty
